<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NQ,2025.06.19,00:00:00,21725.000000,21727.000000,21568.000000,21665.250000,3625.0000
NQ,2025.06.19,04:00:00,21663.500000,21681.500000,21567.500000,21577.750000,2040.0000
NQ,2025.06.19,08:00:00,21580.500000,21637.750000,21572.500000,21601.000000,1668.0000
NQ,2025.06.19,12:00:00,21596.250000,21601.000000,21443.750000,21463.750000,7868.0000
NQ,2025.06.19,16:00:00,21461.750000,21524.750000,21461.750000,21484.750000,100.0000
NQ,2025.06.19,20:00:00,21524.000000,21705.250000,21524.000000,21665.000000,17935.0000
NQ,2025.06.20,00:00:00,21672.000000,21705.500000,21629.750000,21680.250000,1071.0000
NQ,2025.06.20,04:00:00,21678.500000,21724.500000,21668.500000,21710.000000,834.0000
NQ,2025.06.20,08:00:00,21706.750000,21782.250000,21644.500000,21746.500000,2225.0000
NQ,2025.06.20,12:00:00,21754.500000,21888.000000,21748.750000,21865.250000,1544.0000
NQ,2025.06.22,20:00:00,21648.250000,21787.000000,21566.750000,21760.500000,19861.0000
NQ,2025.06.23,00:00:00,21761.000000,21774.000000,21708.000000,21761.750000,16882.0000
NQ,2025.06.23,04:00:00,21766.750000,21904.750000,21757.500000,21895.500000,21990.0000
NQ,2025.06.23,08:00:00,21896.000000,21944.250000,21775.000000,21827.500000,33511.0000
NQ,2025.06.23,12:00:00,21831.000000,22016.000000,21758.500000,21938.500000,182988.0000
NQ,2025.06.23,16:00:00,21938.500000,22093.000000,21738.250000,22073.000000,252519.0000
NQ,2025.06.23,20:00:00,22073.000000,22255.000000,22052.750000,22237.250000,22883.0000
NQ,2025.06.24,00:00:00,22237.250000,22271.500000,22194.000000,22248.000000,22468.0000
NQ,2025.06.24,04:00:00,22244.500000,22377.000000,22220.250000,22306.250000,34491.0000
NQ,2025.06.24,08:00:00,22306.750000,22352.250000,22251.750000,22306.500000,33249.0000
NQ,2025.06.24,12:00:00,22305.750000,22388.000000,22258.500000,22362.250000,170833.0000
NQ,2025.06.24,16:00:00,22362.500000,22448.250000,22357.250000,22405.750000,145534.0000
NQ,2025.06.24,20:00:00,22406.000000,22430.250000,22384.500000,22424.500000,17825.0000
NQ,2025.06.25,00:00:00,22425.250000,22434.750000,22393.250000,22406.500000,11351.0000
NQ,2025.06.25,04:00:00,22411.500000,22436.750000,22406.000000,22423.500000,11031.0000
NQ,2025.06.25,08:00:00,22423.500000,22492.500000,22407.000000,22491.000000,22985.0000
NQ,2025.06.25,12:00:00,22490.250000,22548.250000,22429.000000,22444.000000,178280.0000
NQ,2025.06.25,16:00:00,22444.000000,22465.750000,22388.750000,22462.750000,144607.0000
NQ,2025.06.25,20:00:00,22463.000000,22488.250000,22437.750000,22464.750000,19062.0000
NQ,2025.06.26,00:00:00,22464.750000,22504.000000,22456.750000,22495.000000,10922.0000
NQ,2025.06.26,04:00:00,22494.250000,22559.500000,22489.500000,22532.500000,15246.0000
NQ,2025.06.26,08:00:00,22532.250000,22581.250000,22526.000000,22577.000000,22776.0000
NQ,2025.06.26,12:00:00,22577.250000,22618.750000,22476.000000,22610.000000,182902.0000
NQ,2025.06.26,16:00:00,22610.000000,22694.000000,22596.750000,22672.750000,148726.0000
NQ,2025.06.26,20:00:00,22673.000000,22713.500000,22641.000000,22678.500000,19512.0000
NQ,2025.06.27,00:00:00,22678.500000,22708.000000,22660.250000,22692.000000,12253.0000
NQ,2025.06.27,04:00:00,22693.750000,22759.750000,22686.750000,22735.250000,15289.0000
NQ,2025.06.27,08:00:00,22736.000000,22780.000000,22723.500000,22779.000000,17685.0000
NQ,2025.06.27,12:00:00,22779.500000,22825.500000,22685.250000,22809.250000,178038.0000
NQ,2025.06.27,16:00:00,22809.250000,22810.000000,22600.000000,22751.750000,220953.0000
NQ,2025.06.27,20:00:00,22751.750000,22752.500000,22727.250000,22740.250000,18565.0000
NQ,2025.06.29,20:00:00,22751.500000,22847.000000,22751.500000,22817.750000,12562.0000
NQ,2025.06.30,00:00:00,22817.250000,22880.250000,22804.500000,22872.500000,18304.0000
NQ,2025.06.30,04:00:00,22873.250000,22901.500000,22849.750000,22868.500000,16287.0000
NQ,2025.06.30,08:00:00,22870.000000,22915.000000,22857.000000,22894.500000,20439.0000
NQ,2025.06.30,12:00:00,22893.750000,22897.250000,22794.250000,22843.250000,156669.0000
NQ,2025.06.30,16:00:00,22843.500000,22934.750000,22781.000000,22885.250000,183300.0000
NQ,2025.06.30,20:00:00,22885.000000,22897.500000,22846.250000,22880.750000,19975.0000
NQ,2025.07.01,00:00:00,22882.000000,22914.750000,22867.750000,22871.500000,13504.0000
NQ,2025.07.01,04:00:00,22875.500000,22878.000000,22822.750000,22842.750000,15741.0000
NQ,2025.07.01,08:00:00,22844.250000,22858.250000,22808.750000,22826.000000,20078.0000
NQ,2025.07.01,12:00:00,22825.750000,22848.250000,22594.500000,22659.250000,230666.0000
NQ,2025.07.01,16:00:00,22659.750000,22762.250000,22631.750000,22692.250000,184709.0000
NQ,2025.07.01,20:00:00,22692.250000,22729.000000,22671.250000,22708.500000,15254.0000
NQ,2025.07.02,00:00:00,22709.750000,22746.000000,22675.500000,22739.000000,13033.0000
NQ,2025.07.02,04:00:00,22742.750000,22781.250000,22717.500000,22723.750000,16524.0000
NQ,2025.07.02,08:00:00,22724.500000,22737.250000,22638.250000,22662.500000,22920.0000
NQ,2025.07.02,12:00:00,22662.250000,22847.500000,22582.000000,22822.000000,192428.0000
NQ,2025.07.02,16:00:00,22822.000000,22854.000000,22808.500000,22844.500000,137289.0000
NQ,2025.07.02,20:00:00,22844.750000,22863.250000,22827.750000,22848.750000,15189.0000
NQ,2025.07.03,00:00:00,22848.000000,22882.000000,22827.000000,22862.750000,11217.0000
NQ,2025.07.03,12:00:00,22893.250000,23102.500000,22891.250000,23081.750000,150324.0000
NQ,2025.07.03,16:00:00,23086.500000,23094.500000,23027.500000,23057.500000,42703.0000
NQ,2025.07.04,04:00:00,23007.750000,23015.250000,22942.500000,22947.000000,26166.0000
NQ,2025.07.04,08:00:00,22946.000000,22972.000000,22882.000000,22921.750000,21539.0000
NQ,2025.07.04,12:00:00,22921.750000,22945.500000,22888.000000,22934.250000,20899.0000
NQ,2025.07.04,16:00:00,22933.750000,22936.250000,22896.000000,22906.750000,3956.0000
NQ,2025.07.06,20:00:00,22970.000000,23028.500000,22943.000000,22983.500000,10516.0000
NQ,2025.07.07,00:00:00,22983.750000,22999.750000,22914.500000,22972.750000,18491.0000
NQ,2025.07.07,04:00:00,22974.500000,22990.250000,22918.000000,22949.000000,13947.0000
NQ,2025.07.07,08:00:00,22949.250000,22990.000000,22908.500000,22981.500000,19566.0000
NQ,2025.07.07,12:00:00,22980.750000,23001.750000,22882.500000,22929.000000,160509.0000
NQ,2025.07.07,16:00:00,22928.500000,22962.500000,22779.750000,22883.250000,221464.0000
NQ,2025.07.07,20:00:00,22883.750000,22887.000000,22808.500000,22874.250000,16529.0000
NQ,2025.07.08,00:00:00,22873.500000,22939.000000,22857.500000,22917.500000,16376.0000
NQ,2025.07.08,04:00:00,22920.500000,22972.750000,22903.750000,22963.000000,14194.0000
NQ,2025.07.08,08:00:00,22963.000000,22963.750000,22905.500000,22939.750000,16579.0000
NQ,2025.07.08,12:00:00,22939.000000,22956.250000,22841.000000,22906.000000,185970.0000
NQ,2025.07.08,16:00:00,22906.500000,22962.750000,22870.250000,22898.000000,157894.0000
NQ,2025.07.08,20:00:00,22891.250000,22924.500000,22890.750000,22901.750000,20436.0000
NQ,2025.07.09,00:00:00,22900.500000,22901.250000,22854.500000,22874.250000,11337.0000
NQ,2025.07.09,04:00:00,22871.750000,22903.500000,22843.750000,22893.000000,12209.0000
NQ,2025.07.09,08:00:00,22892.500000,22952.250000,22878.000000,22938.750000,17903.0000
NQ,2025.07.09,12:00:00,22937.750000,23112.000000,22920.000000,22948.250000,230841.0000
NQ,2025.07.09,16:00:00,22948.250000,23057.000000,22937.000000,23051.000000,155037.0000
NQ,2025.07.09,20:00:00,23051.250000,23065.250000,23030.750000,23034.250000,15945.0000
NQ,2025.07.10,00:00:00,23035.000000,23035.000000,22987.750000,22997.500000,13984.0000
NQ,2025.07.10,04:00:00,22992.250000,23022.000000,22976.500000,23019.500000,12408.0000
NQ,2025.07.10,08:00:00,23020.000000,23077.000000,23013.750000,23071.000000,18143.0000
NQ,2025.07.10,12:00:00,23070.500000,23078.750000,22901.250000,23020.000000,189541.0000
