ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade
2400,1,11,1753357260000,1753359660000,5.0,-264.0,-10.0,true,250.0,22.48,59872.12,false,false,false,23249.25,23224.25,true,false,4.0,2
2407,1,11,1753416000000,1753430400000,5.0,-628.4,-10.0,true,730.05994,35.829998,59243.72,false,false,false,23282.627,23221.188,true,false,4.0,2
2414,1,11,1753675200000,1753694640000,5.0,-263.83,-10.0,true,249.82,352.61002,58979.895,false,false,false,23404.482,23379.5,true,false,4.0,2
2421,1,11,1753761600000,1753795800000,5.0,772.35,-10.0,true,50.84,786.35004,59752.246,false,false,false,23404.615,23483.25,true,false,4.0,3
2436,1,11,1753934400000,1753960260000,5.0,-263.33,-10.0,true,249.31999,464.15002,59488.92,false,false,false,23663.682,23638.75,true,false,4.0,2
2482,1,11,1755059580000,1755091500000,5.0,773.5,-10.0,true,255.91,787.5,60262.42,false,false,false,23858.5,23937.25,true,false,4.0,3
2563,1,11,1757477040000,1757493180000,5.0,-264.0,-10.0,true,250.0,325.44,59998.42,false,false,false,23891.5,23866.5,true,false,4.0,2
2570,1,11,1757505600000,1757520420000,5.0,-264.33,-10.0,true,479.45,904.37,59734.094,false,false,false,23919.533,23894.5,true,false,4.0,2
2580,1,11,1757587260000,1757593800000,5.0,-264.0,-10.0,true,250.0,257.31,59470.094,false,false,false,23920.0,23895.0,true,false,4.0,2
2587,1,11,1757606400000,1757620800000,5.0,-134.45,-10.0,true,302.4,196.39,59335.645,false,false,false,23995.295,23983.25,true,false,4.0,2
2592,1,11,1757650980000,1757664780000,5.0,-264.0,-10.0,true,250.0,196.86002,59071.645,false,false,false,24000.25,23975.25,true,false,4.0,2
2599,1,11,1757707200000,1757707200000,5.0,-122.42,-10.0,true,127.72,1.74,58949.22,false,false,false,24087.842,24077.0,true,false,4.0,0
2604,1,11,1757923200000,1757943480000,5.0,773.25,-10.0,true,632.5,787.25,59722.47,false,false,false,24121.275,24200.0,true,false,4.0,2
2611,1,11,1757952000000,1757966400000,5.0,284.9,-10.0,true,352.99,326.78003,60007.37,false,false,false,24263.61,24293.5,true,false,4.0,2
2616,1,11,1757995200000,1758029880000,5.0,-264.58,-10.0,true,250.56999,620.94,59742.797,false,false,false,24326.557,24301.5,true,false,4.0,3
2628,1,11,1758182400000,1758196800000,5.0,774.78,-10.0,true,79.57,917.04004,60517.57,false,false,false,24413.45,24492.326,true,false,4.0,2
2635,1,11,1758211260000,1758225600000,5.0,-489.0,-10.0,true,489.62003,491.99002,60028.57,false,false,false,24492.25,24444.75,true,false,4.0,2
2643,1,11,1758297600000,1758308400000,5.0,479.8,-10.0,true,12.740001,603.27,60508.37,false,false,false,24525.62,24575.0,true,false,4.0,1
2648,1,11,1758312000000,1758492600000,5.0,-264.33,-10.0,true,250.33002,188.59,60244.047,false,false,false,24610.033,24585.0,true,false,4.0,2
2655,1,11,1758556800000,1758571200000,5.0,852.5,-10.0,true,12.5,1146.2001,61096.547,false,false,false,24666.85,24753.5,true,false,4.0,2
2660,1,11,1758600000000,1758626040000,5.0,-263.02,-10.0,true,249.45,234.13,60833.52,false,false,false,24761.152,24736.25,true,false,4.0,2
